id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
94_palsa_ms2_spectra_MW_500.27545RT_47.106	C29H40O7	[M - H]-	C29H40O7	Terpenoids	0.5080506801605225	Steroids	0.30917027592658997	Resolvin Ds	0.18068690598011017	Fatty Acyls	0.5046157240867615					Fatty Acyls	0.5046157240867615	Lipids and lipid-like molecules	0.8931512832641602	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	MW_500.27545@RT_47.106
95_palsa_ms2_spectra_MW_1062.28961RT_14.919	C30H51N18O21PS	[M - H]-	C30H51N18O21PS	Fatty acids	0.684895932674408	Fatty esters	0.8919001221656799	Fatty acyl CoAs	0.8555074334144592	2,3,4-saturated fatty acyl CoAs	0.5070806741714478	Acyl CoAs	0.8652965426445007	Fatty acyl thioesters	0.8254053592681885	Fatty Acyls	0.9657914638519287	Lipids and lipid-like molecules	0.9741727113723755	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Purine ribonucleoside bisphosphates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Carboxylic acid amides; Acyl CoAs; Carboxylic acid derivatives; N-acyl amines; Thiocarboxylic acids and derivatives; Monocarboxylic acids and derivatives; Coenzyme A and derivatives; Thioesters; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside diphosphates; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Organic pyrophosphates; Carbonyl compounds; Beta amino acids and derivatives; Glycosyl compounds; Glycosylamines; Purine ribonucleoside 3',5'-bisphosphates; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; 2,3,4-saturated fatty acyl CoAs; Sulfenyl compounds; Fatty acyl thioesters; Alkyl phosphates; Monoalkyl phosphates; Carbothioic S-esters; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Ribonucleoside 3'-phosphates; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_1062.28961@RT_14.919
96_palsa_ms2_spectra_MW_864.19302RT_15.755	C24H32N16O20	[M - H]-	C24H32N16O20	Carbohydrates	0.5338599681854248	Oligopeptides	0.3535931408405304	pteridine alkaloids	0.1565290242433548	N-acyl-alpha amino acids and derivatives	0.6831992268562317	Amino acids and derivatives	0.9257298111915588	Amino acids, peptides, and analogues	0.9373010396957397	Carboxylic acids and derivatives	0.951631486415863	Organic acids and derivatives	0.9965723752975464	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Polyols; Amines; Primary amines; Secondary amines; Carboximidamides; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_864.19302@RT_15.755
97_palsa_ms2_spectra_MW_704.27536RT_17.354	C26H36N14O10	[M - H]-	C26H36N14O10	Amino acids and Peptides	0.7790647149085999	Oligopeptides	0.6543273329734802	pteridine alkaloids	0.2744293212890625	Oligopeptides	0.5403056740760803	Peptides	0.9240304231643677	Amino acids, peptides, and analogues	0.9995824694633484	Carboxylic acids and derivatives	0.997869610786438	Organic acids and derivatives	0.999967098236084	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Phenols; Hippuric acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_704.27536@RT_17.354
98_palsa_ms2_spectra_MW_464.09571RT_23.624	C18H20N6O5S2	[M - H]-	C18H20N6O5S2	Alkaloids	0.5798618793487549	Nucleosides	0.14908623695373535	Purine nucleos(t)ides	0.2570815682411194	Benzenesulfonamides	0.5254308581352234			Benzenesulfonamides	0.5254308581352234	Benzene and substituted derivatives	0.9181354641914368	Benzenoids	0.9905456304550171	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Diazines; Organosulfonamides; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Tertiary alkylarylamines; Aminosulfonyl compounds; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_464.09571@RT_23.624
101_palsa_ms2_spectra_MW_658.46675RT_37.477	C32H62N6O8	[M - H]-	C32H62N6O8	Amino acids and Peptides	0.8176937103271484	Oligopeptides	0.8811609148979187	Cyclic peptides	0.8839250802993774	Cyclic depsipeptides	0.877778172492981	Cyclic depsipeptides	0.877778172492981	Depsipeptides	0.8404719829559326	Peptidomimetics	0.7310115694999695	Organic acids and derivatives	0.9999802112579346	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Macrolides and analogues; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hydroxamic acids; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_658.46675@RT_37.477
102_palsa_ms2_spectra_MW_562.24204RT_30.025	C19H34N10O10	[M - H]-	C19H34N10O10	Carbohydrates	0.5586153268814087	Polyols	0.44037312269210815	Amino cyclitols	0.5014156103134155	Aminocyclitol glycosides	0.5045744180679321	Aminosaccharides	0.26223108172416687	Carbohydrates and carbohydrate conjugates	0.11986810714006424	Organooxygen compounds	0.999942421913147	Organic oxygen compounds	0.9998928308486938	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Cyclic alcohols and derivatives; Aminocyclitol glycosides; Carbonyl compounds; Amines; Primary amines; Cyclitols and derivatives; Cyclohexanols; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_562.24204@RT_30.025
103_palsa_ms2_spectra_MW_722.37393RT_46.173	C42H50N4O7	[M - H]-	C42H50N4O7	Alkaloids	0.514905571937561	Oligopeptides	0.40616387128829956	Cyclic peptides	0.41838449239730835	Amino acids and derivatives	0.8208727836608887	Amino acids and derivatives	0.8208727836608887	Amino acids, peptides, and analogues	0.8233953714370728	Carboxylic acids and derivatives	0.9803517460823059	Organic acids and derivatives	0.9894631505012512	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Macrolactams; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_722.37393@RT_46.173
104_palsa_ms2_spectra_MW_594.28116RT_46.901	C22H42N8O9S	[M - H]-	C22H42N8O9S	Amino acids and Peptides	0.7587649822235107	Small peptides	0.732297956943512	Tripeptides	0.6978269219398499	Oligopeptides	0.5909881591796875	Peptides	0.9922743439674377	Amino acids, peptides, and analogues	0.9988211989402771	Carboxylic acids and derivatives	0.9992631077766418	Organic acids and derivatives	0.9998762607574463	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Thiols; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Methionine and derivatives; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Aspartic acid and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_594.28116@RT_46.901
105_palsa_ms2_spectra_MW_632.50231RT_49.721	C35H64N6O4	[M - H]-	C35H64N6O4	Alkaloids	0.5403836369514465	Oligopeptides	0.17419667541980743	Cyclic peptides	0.24285607039928436	Amino acids and derivatives	0.835970938205719	Amino acids and derivatives	0.835970938205719	Amino acids, peptides, and analogues	0.864202082157135	Carboxylic acids and derivatives	0.9155570864677429	Organic acids and derivatives	0.994152843952179	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_632.50231@RT_49.721
106_palsa_ms2_spectra_MW_806.22910RT_14.862	C27H38N10O19	[M - H]-	C27H38N10O19	Carbohydrates	0.6920254826545715	Aminosugars and aminoglycosides	0.6324355006217957	Aminoglycosides	0.5252438187599182	Aminocyclitol glycosides	0.7568040490150452	Aminosaccharides	0.9209218621253967	Carbohydrates and carbohydrate conjugates	0.9884573817253113	Organooxygen compounds	0.9999521970748901	Organic oxygen compounds	0.9997411370277405	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Aminocyclitol glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Cyclitols and derivatives; Cyclohexanols; Carboximidamides; Aminosaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_806.22910@RT_14.862
107_palsa_ms2_spectra_MW_352.13701RT_17.361	C14H24O10	[M - H]-	C14H24O10	Carbohydrates	0.4732329547405243	Saccharides	0.5107741355895996	Disaccharides	0.45250391960144043	O-glycosyl compounds	0.7769412398338318	Glycosyl compounds	0.802790641784668	Carbohydrates and carbohydrate conjugates	0.9697968363761902	Organooxygen compounds	0.9999566078186035	Organic oxygen compounds	0.9996777772903442	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	MW_352.13701@RT_17.361
108_palsa_ms2_spectra_MW_812.29129RT_20.819	C29H52N2O24	[M - H]-	C29H52N2O24	Carbohydrates	0.94068843126297	Saccharides	0.7820817232131958	Polysaccharides	0.8002286553382874	N-acylneuraminic acids	0.9785704016685486	Sugar acids and derivatives	0.9849152565002441	Carbohydrates and carbohydrate conjugates	0.9998763799667358	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	0.9999946355819702	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Alcohols and polyols; Oligosaccharides; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucuronides; Carboxylic acid amides; Hemiacetals; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Neuraminic acids and derivatives; Sugar amino acids and derivatives; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Pyranoid amino acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; N-acyl-alpha-hexosamines; Polyols; C-glucuronides; N-acylneuraminic acids; N-acylneuraminic acids and derivatives; Neuraminic acids; Aminosaccharides; Fatty Acyls; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_812.29129@RT_20.819
